var1,user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
243,244.0,28.0,Male,Mobile,15.64,11.0,6.0,5.0,1.0,1.0,1.0,19.54,23.94,1.0
244,245.0,18.0,Male,Desktop,19.39,11.0,9.0,8.0,1.0,1.0,0.0,13.54,31.71,1.0
245,246.0,35.0,Female,Mobile,8.85,1.0,6.0,2.0,0.0,0.0,0.0,16.96,76.74,0.0
246,247.0,36.0,Female,Mobile,13.45,12.0,12.0,9.0,1.0,0.0,1.0,23.82,23.58,1.0
247,248.0,30.0,Female,Mobile,10.18,9.0,3.0,0.0,0.0,0.0,1.0,4.86,48.18,0.0
248,249.0,27.0,Female,Desktop,20.06,5.0,3.0,0.0,0.0,0.0,0.0,3.49,92.12,0.0
249,250.0,36.0,Female,Mobile,5.21,7.0,4.0,1.0,1.0,1.0,1.0,,33.99,0.0
250,251.0,36.0,Male,Mobile,21.94,18.0,13.0,7.0,,1.0,1.0,16.97,23.89,1.0
251,252.0,25.0,Male,Desktop,14.12,13.0,6.0,5.0,1.0,1.0,0.0,10.64,28.01,1.0
252,253.0,30.0,Female,Mobile,8.2,4.0,0.0,3.0,1.0,0.0,0.0,4.66,82.1,0.0
253,254.0,18.0,Male,Mobile,,11.0,7.0,4.0,1.0,,0.0,26.48,42.08,1.0
254,255.0,31.0,Male,Desktop,24.87,13.0,8.0,3.0,0.0,1.0,1.0,13.28,22.15,1.0
255,256.0,48.0,Female,Tablet,11.77,1.0,1.0,2.0,0.0,0.0,1.0,6.95,99.0,0.0
256,257.0,25.0,Male,Mobile,13.47,3.0,2.0,2.0,0.0,0.0,0.0,9.36,59.95,0.0
257,258.0,32.0,Male,Desktop,20.37,11.0,4.0,0.0,0.0,0.0,0.0,5.84,57.69,0.0
258,259.0,48.0,Female,Mobile,10.84,7.0,11.0,2.0,0.0,0.0,1.0,10.97,56.5,0.0
259,260.0,45.0,Female,Mobile,17.76,5.0,8.0,5.0,0.0,0.0,1.0,17.52,30.02,1.0
260,261.0,50.0,Male,Desktop,10.33,9.0,5.0,2.0,0.0,0.0,0.0,14.44,,0.0
261,262.0,32.0,Male,Tablet,11.21,2.0,2.0,2.0,1.0,0.0,0.0,5.83,63.46,0.0
262,263.0,32.0,Male,Desktop,24.7,4.0,4.0,7.0,1.0,1.0,1.0,10.85,51.74,1.0
263,264.0,39.0,Female,Mobile,16.13,14.0,5.0,6.0,0.0,0.0,0.0,20.97,18.58,1.0
264,265.0,28.0,Male,Desktop,7.95,5.0,2.0,0.0,0.0,0.0,0.0,8.91,91.67,0.0
265,266.0,39.0,Male,Mobile,3.14,2.0,2.0,0.0,0.0,1.0,1.0,12.15,60.22,0.0
266,267.0,29.0,Female,Mobile,12.74,3.0,7.0,3.0,0.0,0.0,0.0,5.34,88.45,0.0
267,268.0,18.0,Male,Mobile,26.74,7.0,4.0,3.0,0.0,0.0,0.0,11.86,85.68,0.0
268,269.0,31.0,Male,Desktop,25.02,10.0,7.0,4.0,1.0,0.0,1.0,23.52,66.34,1.0
269,270.0,19.0,Female,Mobile,22.73,13.0,6.0,7.0,1.0,0.0,1.0,11.14,23.2,1.0
270,271.0,37.0,,Mobile,7.26,7.0,0.0,0.0,0.0,0.0,1.0,6.92,85.4,0.0
271,272.0,23.0,Female,,3.59,3.0,6.0,1.0,1.0,0.0,1.0,1.0,94.14,0.0
272,273.0,30.0,Female,Mobile,12.17,9.0,1.0,1.0,1.0,1.0,1.0,8.53,74.68,0.0
273,274.0,37.0,Female,Mobile,10.14,2.0,6.0,4.0,0.0,0.0,1.0,20.72,88.32,0.0
274,275.0,26.0,Female,Mobile,13.74,12.0,9.0,7.0,0.0,0.0,1.0,14.91,51.74,1.0
275,276.0,22.0,Female,Mobile,16.73,8.0,5.0,7.0,1.0,1.0,0.0,25.0,3.68,1.0
276,277.0,42.0,Male,Mobile,12.08,6.0,5.0,5.0,1.0,0.0,0.0,2.25,68.05,0.0
277,278.0,23.0,Female,Desktop,10.37,8.0,1.0,0.0,0.0,,0.0,14.48,99.0,0.0
278,279.0,34.0,Male,Desktop,7.89,4.0,6.0,1.0,,1.0,0.0,6.66,77.74,0.0
279,280.0,18.0,Male,Mobile,12.03,4.0,0.0,0.0,0.0,0.0,0.0,7.92,55.56,0.0
280,281.0,37.0,Male,Tablet,12.26,5.0,2.0,0.0,0.0,0.0,0.0,6.73,88.13,0.0
281,282.0,18.0,Female,Desktop,19.61,8.0,8.0,8.0,1.0,0.0,1.0,22.16,25.47,1.0
282,283.0,48.0,Male,Tablet,16.0,9.0,8.0,7.0,1.0,0.0,1.0,13.22,38.69,1.0
283,284.0,33.0,Male,Mobile,23.32,11.0,7.0,,1.0,0.0,1.0,27.71,24.08,1.0
284,285.0,47.0,Female,Desktop,20.03,11.0,2.0,6.0,0.0,0.0,1.0,6.44,56.18,0.0
285,286.0,29.0,Male,Mobile,25.85,12.0,12.0,8.0,1.0,0.0,1.0,21.95,1.0,1.0
286,287.0,23.0,Female,Desktop,18.56,14.0,8.0,8.0,1.0,1.0,0.0,15.95,68.71,1.0
287,288.0,37.0,Female,Mobile,,1.0,3.0,1.0,1.0,0.0,0.0,7.0,16.75,0.0
288,289.0,30.0,Female,Mobile,17.43,15.0,13.0,5.0,0.0,1.0,0.0,17.89,9.18,1.0
289,290.0,28.0,Male,Tablet,6.91,1.0,0.0,2.0,0.0,0.0,1.0,1.0,87.41,0.0
290,291.0,47.0,Female,Mobile,24.13,10.0,8.0,6.0,1.0,0.0,0.0,21.51,20.65,1.0
291,292.0,26.0,Female,Mobile,28.97,13.0,8.0,6.0,1.0,1.0,0.0,6.59,50.05,1.0
292,293.0,18.0,Male,Mobile,16.38,9.0,3.0,2.0,1.0,0.0,0.0,11.34,99.0,0.0
293,294.0,45.0,Female,Mobile,22.39,17.0,3.0,9.0,0.0,0.0,0.0,11.82,23.86,1.0
294,295.0,27.0,Female,Tablet,20.95,15.0,3.0,6.0,1.0,0.0,1.0,22.4,3.49,1.0
295,296.0,44.0,Female,Mobile,11.21,8.0,1.0,3.0,0.0,0.0,0.0,4.36,74.33,0.0
296,297.0,19.0,Female,Mobile,10.09,9.0,1.0,2.0,0.0,1.0,,5.7,61.98,0.0
297,298.0,49.0,Male,Desktop,13.43,13.0,10.0,8.0,1.0,1.0,0.0,20.72,41.95,1.0
298,299.0,48.0,Male,Tablet,5.28,3.0,4.0,0.0,1.0,0.0,1.0,6.36,60.66,0.0
299,300.0,33.0,Female,Mobile,20.2,13.0,3.0,5.0,1.0,,0.0,13.85,57.39,1.0
300,301.0,41.0,Male,Mobile,8.2,11.0,11.0,8.0,1.0,1.0,1.0,12.45,4.69,1.0
301,302.0,40.0,Male,Tablet,1.12,12.0,0.0,6.0,0.0,0.0,0.0,3.65,84.65,0.0
302,303.0,18.0,Female,Desktop,9.84,8.0,3.0,0.0,0.0,1.0,1.0,10.03,54.98,0.0
303,304.0,56.0,Female,Mobile,17.28,,3.0,1.0,0.0,0.0,0.0,13.4,72.29,0.0
304,305.0,29.0,Male,Mobile,1.0,5.0,0.0,4.0,0.0,1.0,1.0,8.52,59.85,0.0
305,306.0,26.0,Male,Mobile,8.56,6.0,0.0,1.0,0.0,0.0,0.0,12.47,52.44,0.0
306,307.0,24.0,Female,Mobile,14.12,7.0,4.0,9.0,0.0,0.0,1.0,17.12,16.9,1.0
307,308.0,34.0,Male,Mobile,23.17,13.0,14.0,9.0,0.0,1.0,1.0,12.57,55.4,1.0
308,309.0,57.0,Male,Mobile,8.93,5.0,0.0,0.0,0.0,1.0,1.0,11.43,65.36,0.0
309,310.0,42.0,Male,Mobile,,15.0,10.0,6.0,1.0,0.0,0.0,29.67,1.0,1.0
310,311.0,20.0,,Mobile,15.27,13.0,11.0,5.0,0.0,0.0,0.0,21.95,24.27,1.0
311,312.0,54.0,Male,Tablet,18.1,12.0,8.0,5.0,0.0,0.0,1.0,22.68,53.37,1.0
312,313.0,40.0,Female,Mobile,6.49,8.0,8.0,4.0,0.0,0.0,1.0,18.97,34.01,1.0
313,314.0,50.0,Male,Tablet,3.97,5.0,4.0,0.0,0.0,0.0,0.0,1.69,85.3,0.0
314,315.0,29.0,Male,Mobile,9.7,5.0,4.0,2.0,0.0,0.0,0.0,3.86,92.99,0.0
315,316.0,50.0,Male,Mobile,21.14,3.0,3.0,2.0,1.0,0.0,1.0,16.57,91.03,0.0
316,317.0,18.0,Female,Mobile,13.3,13.0,9.0,2.0,1.0,1.0,1.0,22.56,58.97,1.0
317,318.0,30.0,Male,Desktop,20.2,8.0,,6.0,1.0,1.0,1.0,17.79,1.0,1.0
318,319.0,18.0,Female,Mobile,25.37,6.0,9.0,8.0,0.0,0.0,0.0,17.62,19.17,1.0
319,320.0,34.0,Male,Desktop,17.99,16.0,3.0,5.0,1.0,0.0,0.0,11.13,10.98,1.0
320,321.0,33.0,Female,Mobile,11.55,2.0,10.0,0.0,1.0,0.0,1.0,5.12,96.53,0.0
321,322.0,27.0,Female,Desktop,15.49,10.0,5.0,0.0,0.0,0.0,0.0,7.47,76.47,0.0
322,,18.0,Female,Mobile,14.14,8.0,4.0,2.0,,0.0,0.0,,41.22,0.0
323,324.0,18.0,Male,Mobile,14.66,10.0,12.0,6.0,1.0,0.0,1.0,26.68,25.37,1.0
324,325.0,31.0,Male,Mobile,12.6,1.0,8.0,4.0,0.0,1.0,0.0,13.79,86.66,0.0
325,326.0,46.0,Male,Mobile,22.31,1.0,0.0,3.0,0.0,0.0,0.0,9.88,78.09,0.0
326,327.0,28.0,Male,,14.2,4.0,12.0,2.0,1.0,0.0,0.0,1.0,77.83,0.0
327,328.0,50.0,Male,Mobile,8.42,8.0,8.0,1.0,0.0,0.0,0.0,12.79,75.87,0.0
328,329.0,18.0,Male,Mobile,19.08,11.0,7.0,5.0,1.0,0.0,0.0,26.57,61.44,1.0
329,330.0,37.0,Male,Tablet,10.88,13.0,5.0,5.0,1.0,0.0,1.0,29.26,21.76,1.0
330,331.0,28.0,Female,Mobile,,11.0,13.0,6.0,1.0,0.0,0.0,24.04,14.07,1.0
331,332.0,30.0,Female,Mobile,18.02,12.0,6.0,4.0,0.0,1.0,0.0,2.1,48.37,0.0
332,333.0,24.0,Male,Desktop,21.6,8.0,13.0,6.0,0.0,1.0,1.0,21.61,33.1,1.0
333,334.0,28.0,Female,Desktop,21.9,13.0,9.0,4.0,1.0,1.0,1.0,13.51,19.1,1.0
334,335.0,36.0,Male,Desktop,15.28,17.0,9.0,4.0,1.0,1.0,1.0,21.68,31.89,1.0
335,336.0,19.0,Male,Mobile,21.07,11.0,10.0,5.0,1.0,,0.0,13.23,23.62,1.0
336,337.0,28.0,Female,Mobile,14.53,7.0,7.0,0.0,1.0,1.0,0.0,17.87,57.58,0.0
337,338.0,29.0,,Mobile,11.99,2.0,4.0,0.0,1.0,0.0,1.0,4.74,40.85,0.0
338,339.0,21.0,Female,Mobile,14.0,,9.0,,0.0,1.0,1.0,8.17,30.88,1.0
339,340.0,50.0,Male,Mobile,19.76,10.0,8.0,4.0,0.0,1.0,1.0,17.01,,1.0
340,341.0,23.0,Female,Tablet,17.06,16.0,9.0,7.0,0.0,1.0,1.0,21.55,13.65,1.0
341,342.0,25.0,Male,Tablet,12.92,12.0,11.0,3.0,1.0,1.0,1.0,31.91,24.08,1.0
342,343.0,22.0,Male,Desktop,22.5,14.0,6.0,7.0,1.0,1.0,1.0,13.66,27.24,1.0
343,344.0,50.0,Female,Tablet,14.93,16.0,5.0,3.0,1.0,1.0,1.0,18.38,1.0,1.0
344,345.0,38.0,Female,,9.5,14.0,4.0,4.0,1.0,1.0,1.0,17.99,20.71,1.0
345,346.0,26.0,Female,,,9.0,9.0,0.0,1.0,0.0,1.0,1.0,64.06,0.0
346,347.0,59.0,Male,Desktop,,1.0,1.0,1.0,1.0,0.0,1.0,7.34,77.8,0.0
347,,34.0,Female,Desktop,24.88,19.0,10.0,5.0,0.0,1.0,1.0,6.68,29.29,1.0
348,349.0,35.0,Male,Desktop,24.29,,11.0,3.0,1.0,1.0,0.0,27.16,55.76,1.0
349,350.0,23.0,Male,Mobile,1.0,10.0,0.0,2.0,0.0,1.0,0.0,8.21,70.55,0.0
350,351.0,25.0,Male,Mobile,16.13,14.0,,6.0,0.0,1.0,0.0,5.49,1.0,1.0
351,352.0,21.0,Male,Desktop,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.89,65.11,0.0
352,353.0,18.0,Female,Mobile,15.4,7.0,0.0,6.0,0.0,0.0,0.0,10.72,40.05,0.0
353,354.0,50.0,Male,Tablet,13.26,12.0,10.0,7.0,1.0,0.0,1.0,21.09,24.86,1.0
354,355.0,19.0,Female,Tablet,22.91,12.0,3.0,5.0,1.0,0.0,1.0,21.07,30.65,1.0
355,356.0,26.0,Male,Mobile,,1.0,9.0,1.0,1.0,0.0,0.0,9.59,74.5,0.0
356,357.0,31.0,Female,Tablet,19.37,,8.0,6.0,0.0,0.0,1.0,24.25,34.82,1.0
357,358.0,37.0,Female,Tablet,,6.0,4.0,3.0,,1.0,0.0,8.76,89.47,0.0
358,359.0,41.0,Female,Mobile,5.01,5.0,3.0,3.0,1.0,0.0,0.0,18.16,65.02,0.0
359,360.0,47.0,Male,Desktop,1.07,11.0,0.0,0.0,0.0,0.0,1.0,5.13,77.09,0.0
360,361.0,41.0,Female,Mobile,22.21,14.0,7.0,5.0,1.0,0.0,1.0,19.14,53.75,1.0
361,362.0,26.0,Female,Mobile,12.68,6.0,3.0,0.0,0.0,1.0,0.0,1.56,88.01,0.0
362,363.0,25.0,Female,Mobile,11.27,6.0,10.0,7.0,1.0,1.0,1.0,34.1,25.74,1.0
363,364.0,43.0,Male,Mobile,8.25,6.0,0.0,3.0,0.0,1.0,0.0,7.43,83.48,0.0
364,365.0,36.0,Male,Mobile,7.85,8.0,5.0,1.0,0.0,0.0,0.0,15.16,66.37,0.0
365,366.0,30.0,Male,Desktop,20.65,12.0,5.0,9.0,0.0,1.0,0.0,3.4,41.18,1.0
366,367.0,,Female,Mobile,3.86,7.0,5.0,0.0,1.0,1.0,1.0,15.64,,0.0
367,368.0,26.0,Female,,11.58,7.0,4.0,0.0,0.0,0.0,1.0,3.18,62.24,0.0
368,369.0,,Female,Desktop,17.81,12.0,3.0,9.0,1.0,0.0,1.0,9.07,5.3,1.0
369,370.0,25.0,,Mobile,9.82,15.0,8.0,7.0,1.0,0.0,1.0,16.59,16.56,1.0
370,371.0,36.0,Female,Mobile,3.77,14.0,6.0,6.0,0.0,1.0,0.0,15.12,42.17,1.0
371,372.0,33.0,Female,Desktop,12.66,15.0,10.0,5.0,0.0,1.0,1.0,15.88,48.48,1.0
372,373.0,41.0,Male,Mobile,14.92,13.0,5.0,4.0,0.0,0.0,0.0,6.52,34.89,1.0
373,374.0,54.0,Male,Mobile,20.75,,0.0,2.0,0.0,0.0,1.0,5.97,49.25,0.0
374,375.0,32.0,Male,Desktop,,12.0,7.0,4.0,0.0,1.0,1.0,22.31,55.51,1.0
375,376.0,23.0,Female,Mobile,18.47,9.0,9.0,4.0,0.0,1.0,1.0,18.77,47.15,1.0
376,377.0,47.0,Male,Desktop,8.68,5.0,3.0,,0.0,0.0,0.0,1.22,43.79,0.0
377,378.0,27.0,Female,Mobile,15.35,7.0,11.0,8.0,1.0,1.0,1.0,19.07,14.3,1.0
378,379.0,28.0,Male,Mobile,4.95,5.0,3.0,3.0,0.0,0.0,0.0,12.86,64.74,0.0
379,,35.0,Female,Desktop,11.88,9.0,5.0,7.0,0.0,1.0,1.0,7.35,61.03,1.0
380,381.0,39.0,Male,Desktop,15.03,12.0,14.0,9.0,1.0,1.0,1.0,12.97,38.49,1.0
381,382.0,47.0,Male,Mobile,12.05,6.0,5.0,0.0,0.0,0.0,1.0,2.59,52.69,0.0
382,383.0,28.0,Male,Mobile,10.32,4.0,1.0,4.0,1.0,1.0,0.0,6.73,37.5,0.0
383,384.0,41.0,Male,Desktop,14.63,3.0,2.0,0.0,0.0,0.0,1.0,15.02,73.45,0.0
384,385.0,30.0,Female,Mobile,10.15,3.0,3.0,2.0,0.0,0.0,0.0,8.97,54.23,0.0
385,386.0,29.0,Male,,7.95,8.0,9.0,2.0,0.0,0.0,0.0,18.21,74.61,0.0
386,387.0,18.0,Male,Mobile,11.33,17.0,9.0,6.0,1.0,0.0,1.0,30.44,8.98,1.0
387,388.0,25.0,Female,Mobile,20.82,12.0,13.0,8.0,1.0,1.0,0.0,16.3,37.18,1.0
388,389.0,38.0,Female,Desktop,17.3,5.0,,0.0,0.0,1.0,1.0,5.02,63.75,0.0
389,390.0,37.0,Female,Mobile,,1.0,5.0,0.0,0.0,1.0,0.0,11.5,67.55,0.0
390,391.0,24.0,Male,Mobile,5.37,4.0,3.0,2.0,1.0,0.0,1.0,12.27,32.21,0.0
391,392.0,37.0,Female,Tablet,20.28,16.0,11.0,6.0,1.0,1.0,1.0,15.97,48.76,1.0
392,393.0,37.0,Male,Mobile,18.14,8.0,11.0,4.0,1.0,1.0,0.0,20.36,37.08,1.0
393,394.0,18.0,Male,Tablet,18.19,8.0,2.0,2.0,0.0,0.0,0.0,10.49,91.95,0.0
394,395.0,42.0,Male,Desktop,11.58,9.0,8.0,5.0,1.0,1.0,1.0,21.43,64.14,1.0
395,396.0,27.0,Female,Desktop,23.17,2.0,4.0,1.0,1.0,0.0,0.0,15.98,53.81,0.0
396,397.0,46.0,Female,Mobile,10.32,2.0,7.0,0.0,0.0,1.0,0.0,8.39,67.81,0.0
397,398.0,24.0,Male,Mobile,18.71,14.0,7.0,3.0,1.0,1.0,0.0,26.72,19.68,1.0
398,399.0,31.0,Female,Mobile,14.47,8.0,2.0,3.0,0.0,0.0,,6.69,70.46,0.0
399,400.0,39.0,Female,Mobile,11.81,6.0,4.0,1.0,0.0,1.0,0.0,1.88,94.69,0.0
400,401.0,18.0,Female,Mobile,24.87,11.0,0.0,6.0,1.0,0.0,1.0,16.53,55.44,1.0
401,402.0,43.0,Male,Mobile,15.61,2.0,2.0,0.0,1.0,0.0,0.0,3.09,59.9,0.0
402,403.0,30.0,Female,Desktop,24.71,12.0,4.0,6.0,1.0,,0.0,34.08,34.93,1.0
403,404.0,52.0,Male,Mobile,21.59,8.0,1.0,0.0,1.0,1.0,1.0,5.13,42.04,0.0
404,405.0,28.0,Male,Mobile,11.95,16.0,10.0,5.0,0.0,0.0,1.0,25.52,26.92,1.0
405,406.0,49.0,Female,Mobile,5.03,4.0,5.0,5.0,0.0,0.0,1.0,12.49,78.23,0.0
406,407.0,47.0,Male,Mobile,17.78,10.0,7.0,6.0,1.0,1.0,,20.15,44.58,1.0
407,408.0,29.0,Male,Mobile,,8.0,6.0,7.0,0.0,1.0,1.0,15.55,35.02,1.0
408,409.0,22.0,Female,Desktop,17.25,8.0,1.0,1.0,1.0,0.0,1.0,4.81,99.0,0.0
409,410.0,,Male,Desktop,12.95,,7.0,7.0,0.0,0.0,1.0,13.95,57.68,1.0
410,411.0,46.0,Female,Desktop,21.54,,7.0,9.0,0.0,0.0,1.0,15.43,41.5,1.0
411,412.0,49.0,Female,Desktop,8.97,,1.0,0.0,0.0,0.0,1.0,4.58,71.47,0.0
412,413.0,29.0,Female,Tablet,4.93,7.0,,2.0,0.0,0.0,0.0,14.15,68.83,0.0
413,414.0,18.0,Female,Mobile,7.53,5.0,4.0,2.0,1.0,1.0,0.0,15.05,47.3,0.0
414,415.0,33.0,Female,Mobile,4.73,6.0,7.0,0.0,1.0,0.0,1.0,8.74,64.34,0.0
415,416.0,31.0,Male,Desktop,18.77,11.0,7.0,7.0,1.0,,0.0,18.84,30.07,1.0
416,417.0,49.0,Male,Desktop,14.39,8.0,9.0,6.0,1.0,0.0,1.0,17.45,44.86,1.0
417,418.0,41.0,Male,Mobile,20.21,12.0,3.0,4.0,0.0,1.0,1.0,29.01,24.11,1.0
418,419.0,44.0,Female,Mobile,17.06,4.0,0.0,3.0,0.0,0.0,1.0,2.54,,0.0
419,420.0,45.0,Female,Mobile,8.89,1.0,1.0,2.0,1.0,0.0,0.0,8.72,99.0,0.0
420,421.0,39.0,Female,Desktop,4.35,10.0,0.0,4.0,0.0,1.0,0.0,15.1,41.46,0.0
421,422.0,18.0,Male,Desktop,12.55,5.0,3.0,3.0,1.0,0.0,0.0,4.96,99.0,0.0
422,423.0,27.0,Female,Tablet,15.45,9.0,7.0,4.0,1.0,0.0,0.0,13.8,,1.0
423,424.0,44.0,Male,Desktop,8.51,14.0,10.0,6.0,1.0,0.0,1.0,26.52,22.06,1.0
424,425.0,24.0,Female,Mobile,21.73,19.0,7.0,6.0,1.0,1.0,1.0,14.65,44.45,1.0
425,426.0,39.0,Female,Mobile,5.94,10.0,2.0,0.0,1.0,0.0,0.0,3.55,83.25,0.0
426,427.0,22.0,Female,Mobile,20.15,11.0,9.0,1.0,,0.0,0.0,21.61,32.05,1.0
427,428.0,39.0,Female,Mobile,9.74,6.0,7.0,1.0,0.0,0.0,0.0,13.88,99.0,0.0
428,429.0,49.0,Female,Mobile,25.0,18.0,11.0,6.0,,0.0,0.0,17.12,55.43,1.0
429,430.0,23.0,Female,Mobile,12.03,13.0,7.0,9.0,1.0,0.0,0.0,27.97,38.02,1.0
430,431.0,33.0,Male,Tablet,21.87,10.0,11.0,6.0,0.0,1.0,1.0,15.41,38.83,1.0
431,432.0,48.0,Male,Desktop,17.53,4.0,0.0,0.0,1.0,0.0,1.0,7.93,51.52,0.0
432,433.0,35.0,Female,Desktop,9.55,1.0,5.0,5.0,1.0,0.0,0.0,3.76,78.93,0.0
433,434.0,37.0,Male,Desktop,16.65,13.0,7.0,5.0,0.0,1.0,0.0,22.81,26.48,1.0
434,435.0,40.0,Male,Mobile,14.81,17.0,12.0,7.0,0.0,1.0,1.0,15.77,54.31,1.0
435,436.0,27.0,Male,Desktop,6.59,1.0,3.0,1.0,0.0,0.0,0.0,1.0,77.78,0.0
436,437.0,59.0,Male,Desktop,18.06,13.0,2.0,8.0,1.0,1.0,1.0,22.84,17.29,1.0
437,438.0,27.0,Female,Mobile,5.05,9.0,5.0,1.0,0.0,1.0,0.0,5.07,51.21,0.0
438,439.0,40.0,Male,Desktop,,7.0,3.0,,1.0,0.0,1.0,8.98,89.44,0.0
439,440.0,28.0,Male,Desktop,18.64,10.0,9.0,3.0,0.0,1.0,1.0,15.14,1.0,1.0
440,441.0,18.0,Male,Mobile,22.49,15.0,8.0,4.0,1.0,1.0,1.0,22.35,49.72,1.0
441,442.0,41.0,Male,Tablet,8.11,1.0,0.0,3.0,0.0,0.0,1.0,5.63,80.77,0.0
442,443.0,22.0,Male,Desktop,15.31,13.0,4.0,6.0,0.0,1.0,0.0,33.32,12.54,1.0
443,444.0,23.0,Female,Mobile,18.12,17.0,13.0,6.0,0.0,1.0,0.0,21.87,7.27,1.0
444,445.0,42.0,Female,Desktop,10.35,7.0,10.0,0.0,1.0,1.0,1.0,8.6,36.98,0.0
445,446.0,18.0,Male,Mobile,1.0,3.0,3.0,1.0,1.0,0.0,0.0,10.6,68.7,0.0
446,447.0,36.0,Male,Mobile,5.91,8.0,5.0,5.0,1.0,1.0,0.0,5.69,63.84,0.0
447,448.0,25.0,Male,,2.39,7.0,0.0,3.0,1.0,0.0,0.0,11.31,63.56,0.0
448,449.0,41.0,Female,Desktop,16.38,9.0,10.0,3.0,1.0,1.0,1.0,19.45,16.1,1.0
449,450.0,24.0,Female,Desktop,28.01,14.0,10.0,5.0,1.0,0.0,1.0,15.08,32.07,1.0
450,451.0,35.0,Male,Mobile,4.64,9.0,6.0,1.0,1.0,1.0,0.0,7.08,80.68,0.0
451,,20.0,Female,Mobile,11.52,2.0,3.0,1.0,0.0,1.0,0.0,6.24,55.03,0.0
452,453.0,,Male,Mobile,21.59,14.0,9.0,4.0,,1.0,1.0,20.1,57.79,1.0
453,454.0,41.0,Female,Desktop,4.78,4.0,1.0,2.0,,0.0,0.0,11.44,84.73,0.0
454,455.0,35.0,Male,Mobile,8.77,10.0,12.0,5.0,0.0,1.0,0.0,24.31,26.45,1.0
455,456.0,37.0,Female,Mobile,22.1,12.0,6.0,4.0,0.0,0.0,1.0,18.98,62.64,1.0
456,457.0,53.0,Female,Mobile,12.58,7.0,9.0,9.0,1.0,0.0,0.0,27.51,68.0,1.0
457,458.0,34.0,Male,Mobile,9.68,14.0,6.0,,0.0,0.0,0.0,31.84,28.54,1.0
458,459.0,40.0,Male,Desktop,23.13,12.0,8.0,3.0,0.0,0.0,1.0,17.2,7.83,1.0
459,460.0,30.0,Female,Mobile,12.9,17.0,0.0,5.0,1.0,0.0,1.0,11.31,30.11,1.0
460,461.0,35.0,Female,Mobile,14.14,13.0,5.0,5.0,1.0,0.0,1.0,11.14,76.13,1.0
461,462.0,,Male,Tablet,9.68,1.0,6.0,1.0,0.0,1.0,0.0,11.14,,0.0
462,463.0,53.0,Female,Tablet,9.01,12.0,7.0,2.0,,0.0,1.0,5.81,91.62,0.0
463,464.0,39.0,Male,Desktop,12.2,9.0,5.0,0.0,0.0,0.0,0.0,3.6,65.29,0.0
464,465.0,37.0,Male,Desktop,13.7,8.0,5.0,2.0,1.0,0.0,0.0,13.81,99.0,0.0
465,466.0,35.0,,Tablet,16.8,12.0,7.0,5.0,1.0,1.0,0.0,14.88,35.82,1.0
466,467.0,49.0,Male,Mobile,13.53,11.0,11.0,7.0,0.0,1.0,0.0,16.1,34.29,1.0
467,468.0,27.0,Female,Tablet,18.35,1.0,4.0,5.0,1.0,0.0,1.0,3.61,99.0,0.0
468,469.0,32.0,Female,Tablet,25.55,11.0,12.0,6.0,1.0,1.0,1.0,23.85,19.68,1.0
469,470.0,44.0,Male,Mobile,11.43,2.0,5.0,0.0,1.0,0.0,0.0,3.47,79.33,0.0
470,471.0,18.0,Male,Desktop,20.93,19.0,6.0,6.0,1.0,1.0,0.0,4.59,8.24,1.0
471,472.0,26.0,Male,Desktop,7.49,4.0,2.0,2.0,0.0,0.0,0.0,12.47,50.36,0.0
472,473.0,21.0,Male,Mobile,19.45,10.0,4.0,,0.0,1.0,0.0,21.89,27.46,1.0
473,474.0,31.0,Male,Desktop,14.08,2.0,2.0,4.0,0.0,1.0,0.0,2.5,94.06,0.0
474,475.0,47.0,Male,Mobile,16.19,8.0,7.0,0.0,1.0,1.0,0.0,15.84,75.94,0.0
475,476.0,25.0,Male,Mobile,1.0,3.0,2.0,0.0,1.0,0.0,0.0,12.82,44.4,0.0
476,477.0,40.0,Male,Desktop,21.48,,13.0,6.0,1.0,1.0,1.0,18.79,33.25,1.0
477,478.0,30.0,Female,Desktop,5.01,8.0,8.0,3.0,1.0,0.0,0.0,14.85,46.03,0.0
478,479.0,46.0,Female,Desktop,9.38,7.0,0.0,1.0,0.0,0.0,1.0,2.19,88.96,0.0
479,480.0,30.0,Male,Mobile,5.39,1.0,7.0,1.0,1.0,0.0,0.0,6.71,99.0,0.0
480,481.0,35.0,Female,Mobile,13.32,8.0,3.0,2.0,0.0,0.0,0.0,19.38,49.4,0.0
481,482.0,40.0,Male,Mobile,10.86,5.0,5.0,2.0,0.0,0.0,1.0,17.11,92.47,0.0
482,483.0,39.0,Male,Mobile,25.76,13.0,9.0,9.0,1.0,1.0,1.0,20.63,36.69,1.0
483,484.0,44.0,Female,Mobile,14.77,2.0,1.0,0.0,0.0,1.0,0.0,9.25,99.0,0.0
484,485.0,37.0,Female,Desktop,13.4,4.0,2.0,1.0,1.0,0.0,1.0,11.32,46.03,0.0
485,486.0,31.0,Female,Desktop,8.32,1.0,5.0,2.0,0.0,0.0,0.0,7.56,,0.0
486,487.0,21.0,Male,Desktop,17.23,15.0,11.0,5.0,0.0,1.0,1.0,19.58,43.21,1.0
